id,curso,idade,ingresso,ano_ingresso,modelo_ensino,infra_biblioteca,infra_lab_info,infra_lab_pesq,infra_internet_dispon,infra_internet_wifi,infra_index,infra_index_100,acess_calcadas,acess_vias_edif,acess_rota,acess_sanit,acess_elev_rampa,acess_index,acess_index_100,empre_pensamento,empre_realizacao,empre_curiosidade,empre_planejamento,empre_apoio,empre_index,empre_index_100,projeto_empresa_junior,projeto_aiesec,projeto_enactus,projeto_iniciacao_cientifica,projeto_monitoria,engajamento_projetos,perm_amigos_as,perm_boas_oportunidades_de_coloca_o_no_mercado,perm_bons_as_professores_as,perm_fam_lia,perm_identifica_o_com_o_curso_escolhido,perm_localiza_o_da_institui_o_de_ensino_superior,perm_obten_o_do_diploma,perm_prest_gio_da_institui_o_de_ensino_superior,perm_qualidade_da_infraestrutura_da_institui_o_de_ensino_superior,perm_qualidade_do_ensino,evas_alto_indice_reprovacao,evas_custo_mensalidade,evas_emprego,evas_falta_professores,evas_greves,evas_indisp_tempo,evas_metodologia,evas_novas_oportunidades,evas_problemas_financeiros,evas_qualidade_infra,evas_qualidade_ensino,evas_didatica,evas_dificuldade_manter,evas_conciliar_horario,evas_falta_motivacao,evas_nao_ident_profissao,evas_casamento,evas_filhos,evas_nunca_deixaria,evas_nao_adaptacao_remoto,risco_evasao_raw,risco_evasao_score
118399218645,Engenharia mecânica,22,2020/1,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399206454,Química industrial e tecnológica,21,2020/1,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399203790,Engenharia civil,20,2021/1,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,5.0,5.0,5.0,5.0,5.0,100.0,,,,,,,,3.0,3.0,4.0,4.0,3.0,3.4,60.0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,16.7
118399200657,Engenharia de controle e automação,47,2013 ou antes,2013,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,5.0,,5.0,5.0,5.0,100.0,,,,,,,,4.0,2.0,2.0,3.0,3.0,2.8,45.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399181420,Engenharia de materiais,19,2022/2,2022,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,5.0,5.0,1.0,,4.0,75.0,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,100.0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,5,83.3
118399191293,Engenharia ambiental e sanitária,23,2019/2,2019,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,3.0,3.0,4.0,4.0,3.8,70.0,,,,,,,,3.0,5.0,4.0,3.0,2.0,3.4,60.0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,4,66.7
118399186263,Engenharia civil,19,2022/1,2022,Apenas ensino presencial,4.0,4.0,5.0,4.0,2.0,3.8,70.0,,,,,,,,1.0,2.0,1.0,1.0,4.0,1.8,20.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399195278,Engenharia civil,19,2023/1,2023,Apenas ensino presencial,4.0,5.0,4.0,5.0,5.0,4.6,90.0,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,50.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,2,33.3
118399194974,Administração,21,2021/2,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,4.0,4.0,4.0,4.0,4.2,80.0,,,,,,,,5.0,4.0,5.0,4.0,3.0,4.2,80.0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
118399193533,Engenharia civil,24,2018/2,2018,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,3.0,4.0,3.0,3.6,65.0,,,,,,,,3.0,4.0,3.0,4.0,2.0,3.2,55.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
118399191264,Administração,34,2020/2,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,,4.0,4.0,4.0,75.0,,,,,,,,4.0,5.0,4.0,2.0,2.0,3.4,60.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16.7
118399189040,Engenharia de computação (DCN Computação),19,2022/1,2022,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,4.0,4.0,5.0,5.0,4.6,90.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,75.0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,16.7
118399188708,Engenharia,24,2018/2,2018,Remoto e presencial (em decorrência da pandemia de COVID-19),,3.0,3.0,3.0,3.0,3.0,50.0,,,,,,,,3.0,4.0,3.0,3.0,2.0,3.0,50.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,3,50.0
118399177812,Administração,35,2020/2,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),,,,4.0,4.0,4.0,75.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,75.0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,16.7
118399187806,Engenharia elétrica,23,2018/1,2018,Remoto e presencial (em decorrência da pandemia de COVID-19),3.0,2.0,2.0,2.0,3.0,2.4,35.0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118390999156,Química industrial e tecnológica,23,2018/1,2018,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,,4.0,4.0,4.0,4.25,81.2,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,50.0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,33.3
118399182133,Letras português,21,2023/1,2023,Apenas ensino presencial,5.0,5.0,5.0,4.0,4.0,4.6,90.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399179388,Engenharia civil,41,2020/2,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,5.0,5.0,3.0,3.0,4.2,80.0,,,,,,,,4.0,3.0,3.0,3.0,5.0,3.6,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,33.3
118399175652,Engenharia civil,27,2016/2,2016,Remoto e presencial (em decorrência da pandemia de COVID-19),3.0,3.0,3.0,4.0,4.0,3.4,60.0,,,,,,,,4.0,4.0,4.0,3.0,3.0,3.6,65.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399164447,Engenharia de materiais,18,2023/1,2023,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,4.0,4.0,4.0,3.0,4.0,75.0,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,100.0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,16.7
118399155493,Administração,25,2018/2,2018,Remoto e presencial (em decorrência da pandemia de COVID-19),3.0,3.0,,1.0,3.0,2.5,37.5,,,,,,,,4.0,3.0,4.0,3.0,4.0,3.6,65.0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399160434,PROGRAMA ESPECIAL DE FORMAÇÃO DE DOCENTES,38,2022/1,2022,Apenas ensino presencial,5.0,5.0,5.0,5.0,5.0,5.0,100.0,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,100.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399158592,Engenharia de materiais,19,2022/1,2022,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,5.0,4.0,2.0,3.8,70.0,,,,,,,,4.0,3.0,4.0,2.0,2.0,3.0,50.0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118390055787,Engenharia de computação (DCN Computação),22,2019/2,2019,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,5.0,,4.0,4.0,4.5,87.5,,,,,,,,4.0,4.0,4.0,4.0,2.0,3.6,65.0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,16.7
118399158354,Engenharia mecânica,20,2022/2,2022,Apenas ensino presencial,5.0,3.0,3.0,2.0,3.0,3.2,55.0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399148751,Engenharia de controle e automação,22,2019/1,2019,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,5.0,5.0,5.0,4.0,4.6,90.0,,,,,,,,3.0,3.0,3.0,4.0,2.0,3.0,50.0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,16.7
118399147443,Engenharia de computação (DCN Engenharia),28,2020/1,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,5.0,5.0,5.0,4.0,4.8,95.0,,,,,,,,5.0,4.0,5.0,4.0,4.0,4.4,85.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399146315,Engenharia de materiais,23,2021/1,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,4.0,4.0,,3.0,4.0,75.0,,,,,,,,5.0,4.0,5.0,4.0,5.0,4.6,90.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
118399147262,Engenharia civil,23,2021/2,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,4.0,4.0,4.0,4.0,75.0,,,,,,,,1.0,3.0,2.0,2.0,1.0,1.8,20.0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,3,50.0
118399140568,Administração,20,2021/1,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),3.0,4.0,,2.0,3.0,3.0,50.0,,,,,,,,3.0,4.0,5.0,3.0,3.0,3.6,65.0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,2,33.3
118399120436,Moda,21,2020/1,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,4.0,,5.0,5.0,4.75,93.8,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,75.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16.7
118399148289,Engenharia civil,22,2020/2,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399146548,Engenharia de materiais,18,2023/1,2023,Remoto e presencial (em decorrência da pandemia de COVID-19),,,,3.0,3.0,3.0,50.0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399141290,Engenharia elétrica,26,2018/2,2018,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,4.0,3.0,2.0,2.0,3.2,55.0,,,,,,,,4.0,4.0,4.0,3.0,3.0,3.6,65.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16.7
118399136495,Engenharia metalúrgica,21,2020/1,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,3.0,4.0,4.0,3.8,70.0,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,100.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,4,66.7
118399130705,Engenharia de transportes,22,2021/1,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,4.0,5.0,5.0,4.0,4.6,90.0,,,,,,,,4.0,5.0,4.0,4.0,5.0,4.4,85.0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,5,83.3
118399131101,Engenharia civil,38,2017/1,2017,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,4.0,4.0,4.0,4.0,75.0,,,,,,,,3.0,4.0,4.0,3.0,3.0,3.4,60.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,16.7
118399136807,Engenharia civil,21,2020/1,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399131906,Química industrial e tecnológica,21,2020/1,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,4.0,3.0,2.0,3.4,60.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,75.0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,16.7
118399132367,Arquitetura e urbanismo,41,2023/1,2023,Apenas ensino presencial,4.0,3.0,3.0,3.0,1.0,2.8,45.0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399124982,Engenharia civil,33,2017/1,2017,Remoto e presencial (em decorrência da pandemia de COVID-19),3.0,2.0,2.0,3.0,3.0,2.6,40.0,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,25.0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,4,66.7
118399118455,Engenharia de controle e automação,19,2023/1,2023,Remoto e presencial (em decorrência da pandemia de COVID-19),2.0,4.0,5.0,4.0,3.0,3.6,65.0,,,,,,,,4.0,4.0,4.0,3.0,3.0,3.6,65.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,33.3
118399116959,Engenharia mecânica,18,2023/1,2023,Apenas ensino presencial,5.0,5.0,4.0,2.0,2.0,3.6,65.0,,,,,,,,5.0,4.0,5.0,4.0,4.0,4.4,85.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399124038,Engenharia civil,24,2020/1,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,5.0,4.0,4.0,4.0,4.4,85.0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399121305,Engenharia ambiental e sanitária,25,2016/1,2016,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,4.0,4.0,4.0,4.0,75.0,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,25.0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,33.3
118399116718,Engenharia de transportes,62,2020/2,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),,,4.0,,,4.0,75.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
118399117138,Engenharia de Produção Cívil ,20,2021/1,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,4.0,3.0,3.0,3.6,65.0,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,50.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,33.3
118399107194,Engenharia ambiental e sanitária,21,2022/1,2022,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,3.0,3.0,3.0,3.4,60.0,,,,,,,,3.0,3.0,4.0,3.0,3.0,3.2,55.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,16.7
118399109577,Engenharia civil,21,2020/1,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,5.0,5.0,4.0,4.0,4.4,85.0,,,,,,,,5.0,5.0,5.0,5.0,4.0,4.8,95.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,2,33.3
118399100849,Letras português,57,2020/2,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,5.0,4.0,3.0,4.0,4.2,80.0,,,,,,,,5.0,5.0,5.0,4.0,4.0,4.6,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,16.7
118399096406,Engenharia de materiais,21,2021/1,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,5.0,5.0,5.0,5.0,4.8,95.0,,,,,,,,4.0,4.0,4.0,3.0,2.0,3.4,60.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,2,33.3
118399108202,Engenharia de transportes,25,2020/1,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,1.0,3.0,3.0,3.0,2.8,45.0,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.2,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399095321,Letras português,22,2019/1,2019,Remoto e presencial (em decorrência da pandemia de COVID-19),3.0,2.0,2.0,3.0,3.0,2.6,40.0,,,,,,,,3.0,4.0,4.0,4.0,4.0,3.8,70.0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,33.3
118399102035,Engenharia de controle e automação,22,2019/1,2019,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,5.0,5.0,4.0,3.0,4.4,85.0,,,,,,,,3.0,4.0,2.0,2.0,4.0,3.0,50.0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,3,50.0
118399099611,Engenharia de transportes,44,2023/1,2023,Apenas ensino presencial,4.0,4.0,,3.0,3.0,3.5,62.5,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,50.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,16.7
118399078439,Engenharia civil,28,2022/1,2022,Apenas ensino presencial,5.0,5.0,4.0,5.0,5.0,4.8,95.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,75.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,33.3
118399093976,Engenharia civil,20,2021/1,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,,3.0,3.0,3.0,3.25,56.2,,,,,,,,4.0,4.0,2.0,3.0,3.0,3.2,55.0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
118399091493,Engenharia de materiais,24,2018/2,2018,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,4.0,4.0,3.0,4.0,4.0,75.0,,,,,,,,3.0,2.0,3.0,2.0,2.0,2.4,35.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,50.0
118399087534,Engenharia mecânica,20,2022/1,2022,Apenas ensino presencial,4.0,4.0,4.0,4.0,4.0,4.0,75.0,,,,,,,,2.0,4.0,4.0,2.0,2.0,2.8,45.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,2,33.3
118399093904,Engenharia de materiais,23,2019/1,2019,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,5.0,5.0,1.0,3.8,70.0,,,,,,,,4.0,3.0,5.0,2.0,1.0,3.0,50.0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,4,66.7
118399082118,Engenharia de transportes,30,2023/1,2023,Apenas ensino presencial,5.0,5.0,5.0,4.0,4.0,4.6,90.0,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,100.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399091883,Administração,20,2023/1,2023,Apenas ensino presencial,5.0,4.0,,4.0,3.0,4.0,75.0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399051683,Química industrial e tecnológica,31,2018/1,2018,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,3.0,3.0,3.0,3.0,3.2,55.0,,,,,,,,2.0,4.0,2.0,3.0,2.0,2.6,40.0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,5,83.3
118396331023,Administração,24,2023/1,2023,Apenas ensino presencial,5.0,4.0,,5.0,4.0,4.5,87.5,,,,,,,,3.0,3.0,5.0,3.0,5.0,3.8,70.0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,2,33.3
118399085396,Engenharia elétrica,21,2020/2,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),3.0,3.0,1.0,1.0,1.0,1.8,20.0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399080690,Engenharia de computação (DCN Computação),23,2019/1,2019,Remoto e presencial (em decorrência da pandemia de COVID-19),3.0,5.0,1.0,3.0,4.0,3.2,55.0,,,,,,,,2.0,2.0,3.0,1.0,2.0,2.0,25.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,16.7
118399081464,Química industrial e tecnológica,22,2019/1,2019,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,,4.0,4.0,4.0,4.25,81.2,,,,,,,,4.0,4.0,4.0,4.0,3.0,3.8,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399076367,Administração,45,2019/2,2019,Remoto e presencial (em decorrência da pandemia de COVID-19),3.0,3.0,,1.0,1.0,2.0,25.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,75.0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,3,50.0
118399068549,Engenharia civil,28,2020/1,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,3.0,3.0,3.0,2.0,3.0,50.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399061683,Engenharia civil,35,2021/1,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),3.0,4.0,4.0,3.0,3.0,3.4,60.0,,,,,,,,4.0,3.0,1.0,3.0,3.0,2.8,45.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16.7
118399077693,Engenharia de materiais,22,2022/2,2022,Apenas ensino presencial,4.0,3.0,3.0,4.0,3.0,3.4,60.0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399071456,Engenharia de materiais,24,2020/2,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,,4.0,4.0,4.0,4.25,81.2,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,50.0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,33.3
